"Date","Time","Segment","Symbol","Trade Type","Quantity","Trade Price (₹)","Trade Value  (₹)","Order id"
"09/02/2022","09:25 AM","NSE_CASH","GUJGASLTD","Sell","1246","637.6","794449.6","1100000001637541"
"09/02/2022","10:35 AM","NSE_CASH","GUJGASLTD","Sell","1","651.2","651.2","1100000006616801"
"09/02/2022","10:38 AM","NSE_CASH","GUJGASLTD","Sell","6","652.9","3917.3999999999996","1100000006849461"
"09/02/2022","11:41 AM","NSE_CASH","GUJGASLTD","Sell","1","663.2","663.2","1100000009905585"
"09/02/2022","09:58 AM","NSE_CASH","GUJGASLTD","Buy","3","638.45","1915.3500000000001","1100000004519188"
"09/02/2022","09:58 AM","NSE_CASH","GUJGASLTD","Buy","6","638.45","3830.7000000000003","1100000004519188"
"09/02/2022","09:58 AM","NSE_CASH","GUJGASLTD","Buy","3","638.45","1915.3500000000001","1100000004519188"
"09/02/2022","10:26 AM","NSE_CASH","GUJGASLTD","Sell","2","651.35","1302.7","1100000006094644"
"09/02/2022","10:26 AM","NSE_CASH","GUJGASLTD","Sell","3","651.35","1954.0500000000002","1100000006094644"
"09/02/2022","10:26 AM","NSE_CASH","GUJGASLTD","Sell","16","651.35","10421.6","1100000006094644"
"09/02/2022","10:26 AM","NSE_CASH","GUJGASLTD","Sell","1","651.35","651.35","1100000006094644"
"09/02/2022","10:26 AM","NSE_CASH","GUJGASLTD","Sell","2","651.35","1302.7","1100000006094644"
"09/02/2022","10:26 AM","NSE_CASH","GUJGASLTD","Sell","3","651.35","1954.0500000000002","1100000006094644"
"09/02/2022","09:24 AM","NSE_CASH","GUJGASLTD","Sell","100","637","63700","1100000001596384"
"09/02/2022","10:23 AM","NSE_CASH","GUJGASLTD","Sell","3","656.15","1968.4499999999998","1100000006070037"
"09/02/2022","10:51 AM","NSE_CASH","GUJGASLTD","Buy","50","662.6","33130","1100000007472407"
"09/02/2022","09:58 AM","NSE_CASH","GUJGASLTD","Buy","3","638.45","1915.3500000000001","1100000004519188"
"09/02/2022","09:58 AM","NSE_CASH","GUJGASLTD","Buy","4","638.45","2553.8","1100000004519188"
"09/02/2022","09:58 AM","NSE_CASH","GUJGASLTD","Buy","3","638.45","1915.3500000000001","1100000004519188"
"09/02/2022","09:58 AM","NSE_CASH","GUJGASLTD","Buy","6","638.45","3830.7000000000003","1100000004519188"
"09/02/2022","09:58 AM","NSE_CASH","GUJGASLTD","Buy","3","638.45","1915.3500000000001","1100000004519188"
"09/02/2022","10:35 AM","NSE_CASH","GUJGASLTD","Sell","4","651.2","2604.8","1100000006616801"
"09/02/2022","10:35 AM","NSE_CASH","GUJGASLTD","Sell","3","651.2","1953.6000000000001","1100000006616801"
"09/02/2022","10:35 AM","NSE_CASH","GUJGASLTD","Sell","4","651.2","2604.8","1100000006616801"
"09/02/2022","10:35 AM","NSE_CASH","GUJGASLTD","Sell","4","651.2","2604.8","1100000006616801"
"09/02/2022","10:35 AM","NSE_CASH","GUJGASLTD","Sell","2","651.2","1302.4","1100000006616801"
"09/02/2022","10:35 AM","NSE_CASH","GUJGASLTD","Sell","5","651.2","3256","1100000006616801"
"09/02/2022","10:26 AM","NSE_CASH","GUJGASLTD","Sell","2","651.4","1302.8","1100000006094644"
"09/02/2022","09:58 AM","NSE_CASH","GUJGASLTD","Buy","3","638.45","1915.3500000000001","1100000004519188"
"09/02/2022","09:58 AM","NSE_CASH","GUJGASLTD","Buy","6","638.45","3830.7000000000003","1100000004519188"
"09/02/2022","09:58 AM","NSE_CASH","GUJGASLTD","Buy","6","638.45","3830.7000000000003","1100000004519188"
"09/02/2022","10:12 AM","NSE_CASH","GUJGASLTD","Sell","317","644.7","204369.90000000002","1100000004964485"
"09/02/2022","10:38 AM","NSE_CASH","GUJGASLTD","Sell","3","652.9","1958.6999999999998","1100000006849461"
"09/02/2022","10:35 AM","NSE_CASH","GUJGASLTD","Sell","4","651.2","2604.8","1100000006616801"
"09/02/2022","10:35 AM","NSE_CASH","GUJGASLTD","Sell","4","651.2","2604.8","1100000006616801"
"09/02/2022","10:35 AM","NSE_CASH","GUJGASLTD","Sell","3","651.2","1953.6000000000001","1100000006616801"
"09/02/2022","10:35 AM","NSE_CASH","GUJGASLTD","Sell","5","651.2","3256","1100000006616801"
"09/02/2022","10:35 AM","NSE_CASH","GUJGASLTD","Sell","4","651.2","2604.8","1100000006616801"
"09/02/2022","10:35 AM","NSE_CASH","GUJGASLTD","Sell","3","651.2","1953.6000000000001","1100000006616801"
"09/02/2022","11:34 AM","NSE_CASH","GUJGASLTD","Sell","18","668.45","12032.1","1100000008164024"
"09/02/2022","11:34 AM","NSE_CASH","GUJGASLTD","Sell","16","668.4","10694.4","1100000008164024"
"09/02/2022","11:34 AM","NSE_CASH","GUJGASLTD","Sell","20","668.4","13368","1100000008164024"
"09/02/2022","11:34 AM","NSE_CASH","GUJGASLTD","Sell","37","668.4","24730.8","1100000008164024"
"09/02/2022","10:35 AM","NSE_CASH","GUJGASLTD","Sell","3","651.1","1953.3000000000002","1100000006616801"
"09/02/2022","10:35 AM","NSE_CASH","GUJGASLTD","Sell","3","651.1","1953.3000000000002","1100000006616801"
"09/02/2022","10:35 AM","NSE_CASH","GUJGASLTD","Sell","3","651.1","1953.3000000000002","1100000006616801"
"09/02/2022","10:35 AM","NSE_CASH","GUJGASLTD","Sell","3","651.1","1953.3000000000002","1100000006616801"
"09/02/2022","10:35 AM","NSE_CASH","GUJGASLTD","Sell","3","651.1","1953.3000000000002","1100000006616801"
"09/02/2022","10:35 AM","NSE_CASH","GUJGASLTD","Sell","3","651.1","1953.3000000000002","1100000006616801"
"09/02/2022","10:35 AM","NSE_CASH","GUJGASLTD","Sell","3","651.1","1953.3000000000002","1100000006616801"
"09/02/2022","10:35 AM","NSE_CASH","GUJGASLTD","Sell","3","651.1","1953.3000000000002","1100000006616801"
"09/02/2022","10:35 AM","NSE_CASH","GUJGASLTD","Sell","3","651.1","1953.3000000000002","1100000006616801"
"09/02/2022","09:58 AM","NSE_CASH","GUJGASLTD","Buy","6","638.45","3830.7000000000003","1100000004519188"
"09/02/2022","09:58 AM","NSE_CASH","GUJGASLTD","Buy","7","638.45","4469.150000000001","1100000004519188"
"09/02/2022","10:38 AM","NSE_CASH","GUJGASLTD","Sell","22","652.75","14360.5","1100000006849461"
"09/02/2022","10:38 AM","NSE_CASH","GUJGASLTD","Sell","3","652.75","1958.25","1100000006849461"
"09/02/2022","10:23 AM","NSE_CASH","GUJGASLTD","Sell","4","656.15","2624.6","1100000006070037"
"09/02/2022","10:23 AM","NSE_CASH","GUJGASLTD","Sell","3","656.15","1968.4499999999998","1100000006070037"
"09/02/2022","09:58 AM","NSE_CASH","GUJGASLTD","Buy","6","638.45","3830.7000000000003","1100000004519188"
"09/02/2022","09:58 AM","NSE_CASH","GUJGASLTD","Buy","3","638.45","1915.3500000000001","1100000004519188"
"09/02/2022","09:24 AM","NSE_CASH","GUJGASLTD","Sell","16","640.25","10244","1100000001467526"
"09/02/2022","09:24 AM","NSE_CASH","GUJGASLTD","Sell","37","640.2","23687.4","1100000001467526"
"09/02/2022","09:24 AM","NSE_CASH","GUJGASLTD","Sell","17","640.15","10882.55","1100000001467526"
"09/02/2022","09:24 AM","NSE_CASH","GUJGASLTD","Sell","20","640.15","12803","1100000001467526"
"09/02/2022","09:24 AM","NSE_CASH","GUJGASLTD","Sell","29","640.1","18562.9","1100000001467526"
"09/02/2022","09:24 AM","NSE_CASH","GUJGASLTD","Sell","18","640.05","11520.9","1100000001467526"
"09/02/2022","10:35 AM","NSE_CASH","GUJGASLTD","Sell","3","651.1","1953.3000000000002","1100000006616801"
"09/02/2022","09:24 AM","NSE_CASH","GUJGASLTD","Sell","6","637.1","3822.6000000000004","1100000001596384"
"09/02/2022","10:38 AM","NSE_CASH","GUJGASLTD","Sell","3","652.75","1958.25","1100000006849461"
"09/02/2022","10:35 AM","NSE_CASH","GUJGASLTD","Sell","4","651.2","2604.8","1100000006616801"
"09/02/2022","10:35 AM","NSE_CASH","GUJGASLTD","Sell","4","651.2","2604.8","1100000006616801"
"09/02/2022","10:38 AM","NSE_CASH","GUJGASLTD","Sell","3","652.9","1958.6999999999998","1100000006849461"
"09/02/2022","10:38 AM","NSE_CASH","GUJGASLTD","Sell","3","652.9","1958.6999999999998","1100000006849461"
"09/02/2022","10:38 AM","NSE_CASH","GUJGASLTD","Sell","7","652.9","4570.3","1100000006849461"
"09/02/2022","10:38 AM","NSE_CASH","GUJGASLTD","Sell","6","652.9","3917.3999999999996","1100000006849461"
"09/02/2022","10:38 AM","NSE_CASH","GUJGASLTD","Sell","2","652.9","1305.8","1100000006849461"
"09/02/2022","10:38 AM","NSE_CASH","GUJGASLTD","Sell","2","652.9","1305.8","1100000006849461"
"09/02/2022","10:38 AM","NSE_CASH","GUJGASLTD","Sell","5","652.9","3264.5","1100000006849461"
"09/02/2022","10:38 AM","NSE_CASH","GUJGASLTD","Sell","85","652.85","55492.25","1100000006849461"
"09/02/2022","10:38 AM","NSE_CASH","GUJGASLTD","Sell","125","652.85","81606.25","1100000006849461"
"09/02/2022","10:38 AM","NSE_CASH","GUJGASLTD","Sell","37","652.8","24153.6","1100000006849461"
"09/02/2022","10:38 AM","NSE_CASH","GUJGASLTD","Sell","42","652.8","27417.6","1100000006849461"
"09/02/2022","10:35 AM","NSE_CASH","GUJGASLTD","Sell","3","651.1","1953.3000000000002","1100000006616801"
"09/02/2022","09:24 AM","NSE_CASH","GUJGASLTD","Sell","220","637.15","140173","1100000001596384"
"09/02/2022","10:38 AM","NSE_CASH","GUJGASLTD","Sell","3","652.9","1958.6999999999998","1100000006849461"
"09/02/2022","10:26 AM","NSE_CASH","GUJGASLTD","Sell","3","651.55","1954.6499999999999","1100000006094644"
"09/02/2022","10:26 AM","NSE_CASH","GUJGASLTD","Sell","4","651.55","2606.2","1100000006094644"
"09/02/2022","10:35 AM","NSE_CASH","GUJGASLTD","Sell","4","651.2","2604.8","1100000006616801"
"09/02/2022","09:22 AM","NSE_CASH","GUJGASLTD","Buy","230","642.7","147821","1100000001187433"
"09/02/2022","09:22 AM","NSE_CASH","GUJGASLTD","Buy","134","642.7","86121.8","1100000001187433"
"09/02/2022","09:58 AM","NSE_CASH","GUJGASLTD","Buy","3","638.45","1915.3500000000001","1100000004519188"
"09/02/2022","09:58 AM","NSE_CASH","GUJGASLTD","Buy","6","638.45","3830.7000000000003","1100000004519188"
"09/02/2022","09:26 AM","NSE_CASH","GUJGASLTD","Sell","1","636.9","636.9","1100000001723835"
"09/02/2022","10:38 AM","NSE_CASH","GUJGASLTD","Sell","3","652.9","1958.6999999999998","1100000006849461"
"09/02/2022","10:38 AM","NSE_CASH","GUJGASLTD","Sell","3","652.9","1958.6999999999998","1100000006849461"
"09/02/2022","10:38 AM","NSE_CASH","GUJGASLTD","Sell","7","652.9","4570.3","1100000006849461"
"09/02/2022","10:38 AM","NSE_CASH","GUJGASLTD","Sell","6","652.9","3917.3999999999996","1100000006849461"
"09/02/2022","10:38 AM","NSE_CASH","GUJGASLTD","Sell","4","652.9","2611.6","1100000006849461"
"09/02/2022","09:58 AM","NSE_CASH","GUJGASLTD","Buy","3","638.45","1915.3500000000001","1100000004519188"
"09/02/2022","09:58 AM","NSE_CASH","GUJGASLTD","Buy","6","638.45","3830.7000000000003","1100000004519188"
"09/02/2022","09:58 AM","NSE_CASH","GUJGASLTD","Buy","7","638.45","4469.150000000001","1100000004519188"
"09/02/2022","09:58 AM","NSE_CASH","GUJGASLTD","Buy","3","638.45","1915.3500000000001","1100000004519188"
"09/02/2022","09:58 AM","NSE_CASH","GUJGASLTD","Buy","4","638.45","2553.8","1100000004519188"
"09/02/2022","10:38 AM","NSE_CASH","GUJGASLTD","Sell","7","652.9","4570.3","1100000006849461"
"09/02/2022","10:38 AM","NSE_CASH","GUJGASLTD","Sell","6","652.9","3917.3999999999996","1100000006849461"
"09/02/2022","10:38 AM","NSE_CASH","GUJGASLTD","Sell","4","652.9","2611.6","1100000006849461"
"09/02/2022","10:26 AM","NSE_CASH","GUJGASLTD","Sell","2","651.35","1302.7","1100000006094644"
"09/02/2022","10:26 AM","NSE_CASH","GUJGASLTD","Sell","3","651.35","1954.0500000000002","1100000006094644"
"09/02/2022","10:26 AM","NSE_CASH","GUJGASLTD","Sell","12","651.35","7816.200000000001","1100000006094644"
"09/02/2022","10:26 AM","NSE_CASH","GUJGASLTD","Sell","2","651.35","1302.7","1100000006094644"
"09/02/2022","10:26 AM","NSE_CASH","GUJGASLTD","Sell","8","651.35","5210.8","1100000006094644"
"09/02/2022","10:26 AM","NSE_CASH","GUJGASLTD","Sell","17","651.3","11072.099999999999","1100000006094644"
"09/02/2022","10:26 AM","NSE_CASH","GUJGASLTD","Sell","443","651.3","288525.89999999997","1100000006094644"
"09/02/2022","10:35 AM","NSE_CASH","GUJGASLTD","Sell","4","651.2","2604.8","1100000006616801"
"09/02/2022","10:35 AM","NSE_CASH","GUJGASLTD","Sell","3","651.1","1953.3000000000002","1100000006616801"
"09/02/2022","10:35 AM","NSE_CASH","GUJGASLTD","Sell","3","651.1","1953.3000000000002","1100000006616801"
"09/02/2022","10:35 AM","NSE_CASH","GUJGASLTD","Sell","3","651.1","1953.3000000000002","1100000006616801"
"09/02/2022","10:35 AM","NSE_CASH","GUJGASLTD","Sell","4","651.2","2604.8","1100000006616801"
"09/02/2022","10:35 AM","NSE_CASH","GUJGASLTD","Sell","3","651.2","1953.6000000000001","1100000006616801"
"09/02/2022","10:35 AM","NSE_CASH","GUJGASLTD","Sell","4","651.2","2604.8","1100000006616801"
"09/02/2022","10:35 AM","NSE_CASH","GUJGASLTD","Sell","4","651.2","2604.8","1100000006616801"
"09/02/2022","10:35 AM","NSE_CASH","GUJGASLTD","Sell","3","651.2","1953.6000000000001","1100000006616801"
"09/02/2022","10:35 AM","NSE_CASH","GUJGASLTD","Sell","5","651.2","3256","1100000006616801"
"09/02/2022","10:35 AM","NSE_CASH","GUJGASLTD","Sell","4","651.2","2604.8","1100000006616801"
"09/02/2022","10:37 AM","NSE_CASH","GUJGASLTD","Sell","34","653.85","22230.9","1100000006421677"
"09/02/2022","10:37 AM","NSE_CASH","GUJGASLTD","Sell","364","653.85","238001.4","1100000006421677"
"09/02/2022","10:23 AM","NSE_CASH","GUJGASLTD","Buy","1000","654.15","654150","1100000006018222"
"09/02/2022","10:23 AM","NSE_CASH","GUJGASLTD","Sell","4","656.15","2624.6","1100000006070037"
"09/02/2022","10:35 AM","NSE_CASH","GUJGASLTD","Sell","5","651.2","3256","1100000006616801"
"09/02/2022","10:23 AM","NSE_CASH","GUJGASLTD","Buy","320","654.15","209328","1100000006018222"
"09/02/2022","09:58 AM","NSE_CASH","GUJGASLTD","Buy","44","638.1","28076.4","1100000004519188"
"09/02/2022","09:58 AM","NSE_CASH","GUJGASLTD","Buy","9","638.1","5742.900000000001","1100000004519188"
"09/02/2022","10:04 AM","NSE_CASH","GUJGASLTD","Buy","356","639.35","227608.6","1100000004827834"
"09/02/2022","10:23 AM","NSE_CASH","GUJGASLTD","Sell","4","656.15","2624.6","1100000006070037"
"09/02/2022","10:23 AM","NSE_CASH","GUJGASLTD","Sell","3","656.15","1968.4499999999998","1100000006070037"
"09/02/2022","10:23 AM","NSE_CASH","GUJGASLTD","Buy","100","654.15","65415","1100000006018222"
"09/02/2022","10:35 AM","NSE_CASH","GUJGASLTD","Sell","4","651.2","2604.8","1100000006616801"
"09/02/2022","10:35 AM","NSE_CASH","GUJGASLTD","Sell","3","651.2","1953.6000000000001","1100000006616801"
"09/02/2022","10:35 AM","NSE_CASH","GUJGASLTD","Sell","4","651.2","2604.8","1100000006616801"
"09/02/2022","10:38 AM","NSE_CASH","GUJGASLTD","Sell","3","652.9","1958.6999999999998","1100000006849461"
"09/02/2022","10:38 AM","NSE_CASH","GUJGASLTD","Sell","3","652.9","1958.6999999999998","1100000006849461"
"09/02/2022","10:38 AM","NSE_CASH","GUJGASLTD","Sell","7","652.9","4570.3","1100000006849461"
"09/02/2022","10:38 AM","NSE_CASH","GUJGASLTD","Sell","6","652.9","3917.3999999999996","1100000006849461"
"09/02/2022","10:38 AM","NSE_CASH","GUJGASLTD","Sell","4","652.9","2611.6","1100000006849461"
"09/02/2022","10:38 AM","NSE_CASH","GUJGASLTD","Sell","3","652.75","1958.25","1100000006849461"
"09/02/2022","10:38 AM","NSE_CASH","GUJGASLTD","Sell","3","652.75","1958.25","1100000006849461"
"09/02/2022","10:38 AM","NSE_CASH","GUJGASLTD","Sell","6","652.9","3917.3999999999996","1100000006849461"
"09/02/2022","10:38 AM","NSE_CASH","GUJGASLTD","Sell","4","652.9","2611.6","1100000006849461"
"09/02/2022","10:38 AM","NSE_CASH","GUJGASLTD","Sell","3","652.9","1958.6999999999998","1100000006849461"
"09/02/2022","10:38 AM","NSE_CASH","GUJGASLTD","Sell","2","652.9","1305.8","1100000006849461"
"09/02/2022","10:26 AM","NSE_CASH","GUJGASLTD","Sell","4","651.55","2606.2","1100000006094644"
"09/02/2022","10:26 AM","NSE_CASH","GUJGASLTD","Sell","3","651.55","1954.6499999999999","1100000006094644"
"09/02/2022","10:26 AM","NSE_CASH","GUJGASLTD","Sell","3","651.55","1954.6499999999999","1100000006094644"
"09/02/2022","09:58 AM","NSE_CASH","GUJGASLTD","Buy","3","638.45","1915.3500000000001","1100000004519188"
"09/02/2022","09:58 AM","NSE_CASH","GUJGASLTD","Buy","3","638.45","1915.3500000000001","1100000004519188"
"09/02/2022","09:58 AM","NSE_CASH","GUJGASLTD","Buy","6","638.45","3830.7000000000003","1100000004519188"
"09/02/2022","09:58 AM","NSE_CASH","GUJGASLTD","Buy","7","638.45","4469.150000000001","1100000004519188"
"09/02/2022","09:58 AM","NSE_CASH","GUJGASLTD","Buy","3","638.45","1915.3500000000001","1100000004519188"
"09/02/2022","09:58 AM","NSE_CASH","GUJGASLTD","Buy","4","638.45","2553.8","1100000004519188"
"09/02/2022","09:58 AM","NSE_CASH","GUJGASLTD","Buy","3","638.45","1915.3500000000001","1100000004519188"
"09/02/2022","09:58 AM","NSE_CASH","GUJGASLTD","Buy","6","638.45","3830.7000000000003","1100000004519188"
"09/02/2022","10:12 AM","NSE_CASH","GUJGASLTD","Sell","79","644.7","50931.3","1100000004964485"
"09/02/2022","10:12 AM","NSE_CASH","GUJGASLTD","Sell","60","644.7","38682","1100000004964485"
"09/02/2022","10:12 AM","NSE_CASH","GUJGASLTD","Sell","43","644.7","27722.100000000002","1100000004964485"
"09/02/2022","10:12 AM","NSE_CASH","GUJGASLTD","Sell","1","644.7","644.7","1100000004964485"
"09/02/2022","10:38 AM","NSE_CASH","GUJGASLTD","Sell","3","652.75","1958.25","1100000006849461"
"09/02/2022","11:34 AM","NSE_CASH","GUJGASLTD","Sell","3","668.65","2005.9499999999998","1100000008164024"
"09/02/2022","11:34 AM","NSE_CASH","GUJGASLTD","Sell","3","668.6","2005.8000000000002","1100000008164024"
"09/02/2022","11:34 AM","NSE_CASH","GUJGASLTD","Sell","37","668.6","24738.2","1100000008164024"
"09/02/2022","11:34 AM","NSE_CASH","GUJGASLTD","Sell","5","668.6","3343","1100000008164024"
"09/02/2022","11:34 AM","NSE_CASH","GUJGASLTD","Sell","100","668.55","66855","1100000008164024"
"09/02/2022","11:34 AM","NSE_CASH","GUJGASLTD","Sell","125","668.55","83568.75","1100000008164024"
"09/02/2022","09:58 AM","NSE_CASH","GUJGASLTD","Buy","19","638.95","12140.050000000001","1100000002006033"
"09/02/2022","09:58 AM","NSE_CASH","GUJGASLTD","Buy","16","639","10224","1100000002006033"
"09/02/2022","09:58 AM","NSE_CASH","GUJGASLTD","Buy","1","639","639","1100000002006033"
"09/02/2022","09:58 AM","NSE_CASH","GUJGASLTD","Buy","10","639","6390","1100000002006033"
"09/02/2022","09:58 AM","NSE_CASH","GUJGASLTD","Buy","486","639","310554","1100000002006033"
"09/02/2022","09:58 AM","NSE_CASH","GUJGASLTD","Buy","3","638.45","1915.3500000000001","1100000004519188"
"09/02/2022","09:58 AM","NSE_CASH","GUJGASLTD","Buy","3","638.45","1915.3500000000001","1100000004519188"
"09/02/2022","09:58 AM","NSE_CASH","GUJGASLTD","Buy","6","638.45","3830.7000000000003","1100000004519188"
"09/02/2022","09:58 AM","NSE_CASH","GUJGASLTD","Buy","7","638.45","4469.150000000001","1100000004519188"
"09/02/2022","11:34 AM","NSE_CASH","GUJGASLTD","Sell","22","668.45","14705.900000000001","1100000008164024"
"09/02/2022","09:58 AM","NSE_CASH","GUJGASLTD","Buy","3","638.45","1915.3500000000001","1100000004519188"
"09/02/2022","09:58 AM","NSE_CASH","GUJGASLTD","Buy","4","638.45","2553.8","1100000004519188"
"09/02/2022","10:38 AM","NSE_CASH","GUJGASLTD","Sell","7","652.9","4570.3","1100000006849461"
"09/02/2022","10:38 AM","NSE_CASH","GUJGASLTD","Sell","4","652.9","2611.6","1100000006849461"
"09/02/2022","09:58 AM","NSE_CASH","GUJGASLTD","Buy","50","637.85","31892.5","1100000004519188"
"09/02/2022","09:24 AM","NSE_CASH","GUJGASLTD","Sell","17","637.15","10831.55","1100000001596384"
"09/02/2022","09:24 AM","NSE_CASH","GUJGASLTD","Sell","17","637.15","10831.55","1100000001596384"
"09/02/2022","09:24 AM","NSE_CASH","GUJGASLTD","Sell","19","637.15","12105.85","1100000001596384"
"09/02/2022","09:24 AM","NSE_CASH","GUJGASLTD","Sell","30","637.1","19113","1100000001596384"
"09/02/2022","09:24 AM","NSE_CASH","GUJGASLTD","Sell","10","637.1","6371","1100000001596384"
"09/02/2022","09:58 AM","NSE_CASH","GUJGASLTD","Buy","5","638.15","3190.75","1100000004519188"
"09/02/2022","09:58 AM","NSE_CASH","GUJGASLTD","Buy","26","638.15","16591.899999999998","1100000004519188"
"09/02/2022","09:58 AM","NSE_CASH","GUJGASLTD","Buy","32","638.2","20422.4","1100000004519188"
"09/02/2022","09:58 AM","NSE_CASH","GUJGASLTD","Buy","6","638.45","3830.7000000000003","1100000004519188"
"09/02/2022","09:58 AM","NSE_CASH","GUJGASLTD","Buy","7","638.45","4469.150000000001","1100000004519188"
"09/02/2022","10:35 AM","NSE_CASH","GUJGASLTD","Sell","3","651.2","1953.6000000000001","1100000006616801"
"09/02/2022","10:38 AM","NSE_CASH","GUJGASLTD","Sell","22","652.75","14360.5","1100000006849461"
"09/02/2022","10:23 AM","NSE_CASH","GUJGASLTD","Sell","3","656.15","1968.4499999999998","1100000006070037"
"09/02/2022","10:23 AM","NSE_CASH","GUJGASLTD","Sell","3","656.15","1968.4499999999998","1100000006070037"
"09/02/2022","10:23 AM","NSE_CASH","GUJGASLTD","Sell","4","656.15","2624.6","1100000006070037"
"09/02/2022","10:23 AM","NSE_CASH","GUJGASLTD","Sell","3","656.15","1968.4499999999998","1100000006070037"
"09/02/2022","10:26 AM","NSE_CASH","GUJGASLTD","Sell","2","651.4","1302.8","1100000006094644"
"09/02/2022","10:26 AM","NSE_CASH","GUJGASLTD","Sell","3","651.4","1954.1999999999998","1100000006094644"
"09/02/2022","10:26 AM","NSE_CASH","GUJGASLTD","Sell","2","651.4","1302.8","1100000006094644"
"09/02/2022","10:26 AM","NSE_CASH","GUJGASLTD","Sell","3","651.4","1954.1999999999998","1100000006094644"
"09/02/2022","10:26 AM","NSE_CASH","GUJGASLTD","Sell","1","651.4","651.4","1100000006094644"
"09/02/2022","10:26 AM","NSE_CASH","GUJGASLTD","Sell","11","651.4","7165.4","1100000006094644"
"09/02/2022","10:26 AM","NSE_CASH","GUJGASLTD","Sell","16","651.35","10421.6","1100000006094644"
"09/02/2022","10:26 AM","NSE_CASH","GUJGASLTD","Sell","1","651.35","651.35","1100000006094644"
"09/02/2022","10:29 AM","NSE_CASH","GUJGASLTD","Buy","800","649.55","519639.99999999994","1100000006271530"
"09/02/2022","09:22 AM","NSE_CASH","GUJGASLTD","Buy","114","642.7","73267.8","1100000001187433"
"09/02/2022","11:34 AM","NSE_CASH","GUJGASLTD","Sell","20","668.4","13368","1100000008164024"
"09/02/2022","11:34 AM","NSE_CASH","GUJGASLTD","Sell","9","668.4","6015.599999999999","1100000008164024"
"09/02/2022","11:34 AM","NSE_CASH","GUJGASLTD","Sell","93","668.4","62161.2","1100000008164024"
"09/02/2022","11:34 AM","NSE_CASH","GUJGASLTD","Sell","60","668.35","40101","1100000008164024"
"09/02/2022","11:34 AM","NSE_CASH","GUJGASLTD","Sell","99","668.3","66161.7","1100000008164024"
"09/02/2022","11:34 AM","NSE_CASH","GUJGASLTD","Sell","17","668.3","11361.099999999999","1100000008164024"
"09/02/2022","11:34 AM","NSE_CASH","GUJGASLTD","Sell","82","668.3","54800.6","1100000008164024"
"09/02/2022","11:34 AM","NSE_CASH","GUJGASLTD","Sell","44","664.7","29246.800000000003","1100000009272081"
"09/02/2022","11:34 AM","NSE_CASH","GUJGASLTD","Sell","456","664.7","303103.2","1100000009272081"
"09/02/2022","11:34 AM","NSE_CASH","GUJGASLTD","Sell","500","667","333500","1100000007694885"
"09/02/2022","10:38 AM","NSE_CASH","GUJGASLTD","Sell","3","652.75","1958.25","1100000006849461"
"09/02/2022","10:38 AM","NSE_CASH","GUJGASLTD","Sell","3","652.75","1958.25","1100000006849461"
"10/02/2022","01:12 PM","NSE_CASH","AUROPHARMA","Sell","65","682.05","44333.25","1000000014677372"
"10/02/2022","10:39 AM","NSE_CASH","AUROPHARMA","Sell","2","683.05","1366.1","1000000007390356"
"10/02/2022","10:48 AM","NSE_CASH","AUROPHARMA","Sell","8","681.65","5453.2","1000000008088227"
"10/02/2022","10:48 AM","NSE_CASH","AUROPHARMA","Sell","135","681.65","92022.75","1000000008088227"
"10/02/2022","10:48 AM","NSE_CASH","AUROPHARMA","Sell","96","681.6","65433.600000000006","1000000008088227"
"10/02/2022","10:48 AM","NSE_CASH","AUROPHARMA","Sell","38","681.6","25900.8","1000000008088227"
"10/02/2022","10:39 AM","NSE_CASH","AUROPHARMA","Sell","20","683.05","13661","1000000007390356"
"10/02/2022","10:39 AM","NSE_CASH","AUROPHARMA","Sell","11","683.05","7513.549999999999","1000000007390356"
"10/02/2022","10:39 AM","NSE_CASH","AUROPHARMA","Sell","10","683.05","6830.5","1000000007390356"
"10/02/2022","09:39 AM","NSE_CASH","AUROPHARMA","Buy","19","650","12350","1000000002609862"
"10/02/2022","09:39 AM","NSE_CASH","AUROPHARMA","Buy","5","650","3250","1000000002609862"
"10/02/2022","09:39 AM","NSE_CASH","AUROPHARMA","Buy","50","650","32500","1000000002609862"
"10/02/2022","09:26 AM","NSE_CASH","AUROPHARMA","Buy","642","665.05","426962.1","1000000001588066"
"10/02/2022","09:26 AM","NSE_CASH","AUROPHARMA","Buy","142","665.05","94437.09999999999","1000000001588066"
"10/02/2022","09:26 AM","NSE_CASH","AUROPHARMA","Buy","374","665.05","248728.69999999998","1000000001588066"
"10/02/2022","09:26 AM","NSE_CASH","AUROPHARMA","Buy","472","665.05","313903.6","1000000001588066"
"10/02/2022","10:34 AM","NSE_CASH","AUROPHARMA","Sell","162","684.1","110824.2","1000000006395602"
"10/02/2022","10:22 AM","NSE_CASH","AUROPHARMA","Buy","10","683.95","6839.5","1000000006355451"
"10/02/2022","10:40 AM","NSE_CASH","AUROPHARMA","Buy","37","685.4","25359.8","1000000007580957"
"10/02/2022","10:40 AM","NSE_CASH","AUROPHARMA","Buy","1","685.45","685.45","1000000007580957"
"10/02/2022","10:40 AM","NSE_CASH","AUROPHARMA","Buy","1","685.45","685.45","1000000007580957"
"10/02/2022","10:36 AM","NSE_CASH","AUROPHARMA","Buy","7","685.05","4795.349999999999","1000000007277981"
